Timestamp (s),Test,Left Volts (V),Right Volts (V),Left Position (m),Right Position (m),Left Velocity (m/s),Right Velocity (m/s),Gyro Position (deg),Gyro Rate (deg/s)
58.670805,slow-forward,-1.024973,1.024973,-11.080913736800001,7.3640706075999995,-0.0220796244,0.0155857848,629.956055,0.053211
58.675855,slow-forward,-1.026214,1.026214,-11.080913736800001,7.3640706075999995,-0.0220796244,0.0155857848,630.043945,0.053211
58.680841,slow-forward,-1.027477,1.027477,-11.080913736800001,7.3640706075999995,-0.0220796244,0.0155857848,630.043945,0.053211
58.685876,slow-forward,-1.028723,1.028723,-11.081454534,7.3645036252,-0.0233782024,0.0175338892,630.043945,0.053211
58.690837,slow-forward,-1.029982,1.029982,-11.081454534,7.3645036252,-0.0233782024,0.0175338892,630.043945,0.053211
58.695843,slow-forward,-1.031222,1.031222,-11.081454534,7.3645036252,-0.0233782024,0.0175338892,630.087891,0.053211
58.701083,slow-forward,-1.032474,1.032474,-11.081454534,7.3645036252,-0.0233782024,0.0175338892,630.087891,0.053211
58.705849,slow-forward,-1.033784,1.033784,-11.082039012800001,7.3650012155999995,-0.0244607464,0.02013152,630.087891,0.053211
58.710794,slow-forward,-1.034975,1.034975,-11.082039012800001,7.3650012155999995,-0.0244607464,0.02013152,630.087891,0.053211
58.715803,slow-forward,-1.036212,1.036212,-11.082039012800001,7.3650012155999995,-0.0244607464,0.02013152,630.219727,0.053211
58.720818,slow-forward,-1.037464,1.037464,-11.082039012800001,7.3650012155999995,-0.0244607464,0.02013152,630.219727,0.089395
58.725874,slow-forward,-1.038717,1.038717,-11.082667173199999,7.3655856944,-0.026625359600000002,0.0229456596,630.219727,0.089395
58.730803,slow-forward,-1.039981,1.039981,-11.082667173199999,7.3655856944,-0.026625359600000002,0.0229456596,630.219727,0.089395
58.735807,slow-forward,-1.041214,1.041214,-11.082667173199999,7.3655856944,-0.026625359600000002,0.0229456596,630.307617,0.089395
58.740939,slow-forward,-1.042465,1.042465,-11.082667173199999,7.3655856944,-0.026625359600000002,0.0229456596,630.307617,0.089395
58.745841,slow-forward,-1.043748,1.043748,-11.083251652,7.3662784276,-0.0277079036,0.026192342,630.307617,0.089395
58.750801,slow-forward,-1.044973,1.044973,-11.083251652,7.3662784276,-0.0277079036,0.026192342,630.307617,0.089395
58.755798,slow-forward,-1.046213,1.046213,-11.083251652,7.3662784276,-0.0277079036,0.026192342,630.439453,0.089395
58.760809,slow-forward,-1.047462,1.047462,-11.083251652,7.3662784276,-0.0277079036,0.026192342,630.439453,0.089395
58.765848,slow-forward,-1.048715,1.048715,-11.0839225444,7.3669930016,-0.0300890256,0.0294394992,630.439453,0.089395
58.770849,slow-forward,-1.049975,1.049975,-11.0839225444,7.3669930016,-0.0300890256,0.0294394992,630.439453,0.089395
58.775963,slow-forward,-1.051225,1.051225,-11.0839225444,7.3669930016,-0.0300890256,0.0294394992,630.571289,0.089395
58.781235,slow-forward,-1.052504,1.052504,-11.0839225444,7.3669930016,-0.0300890256,0.0294394992,630.571289,0.089395
58.785874,slow-forward,-1.053822,1.053822,-11.084593436799999,7.3677289416,-0.0313876036,0.032253638800000005,630.571289,0.089395
58.790853,slow-forward,-1.054982,1.054982,-11.084593436799999,7.3677289416,-0.0313876036,0.032253638800000005,630.571289,0.089395
58.79579,slow-forward,-1.056226,1.056226,-11.084593436799999,7.3677289416,-0.0313876036,0.032253638800000005,630.703125,0.089395
58.800868,slow-forward,-1.05746,1.05746,-11.084593436799999,7.3677289416,-0.0313876036,0.032253638800000005,630.703125,0.089395
58.805847,slow-forward,-1.05873,1.05873,-11.0853725836,7.368529929199999,-0.033335708,0.0350677784,630.703125,0.089395
58.810792,slow-forward,-1.059975,1.059975,-11.0853725836,7.368529929199999,-0.033335708,0.0350677784,630.703125,0.089395
58.815798,slow-forward,-1.061211,1.061211,-11.0853725836,7.368529929199999,-0.033335708,0.0350677784,630.834961,0.128771
58.820813,slow-forward,-1.062462,1.062462,-11.0853725836,7.368529929199999,-0.033335708,0.0350677784,630.834961,0.128771
58.825876,slow-forward,-1.063716,1.063716,-11.086238618800001,7.3694605372,-0.035500321200000004,0.0385309696,630.834961,0.128771
58.830822,slow-forward,-1.064982,1.064982,-11.086238618800001,7.3694605372,-0.035500321200000004,0.0385309696,630.834961,0.128771
58.835802,slow-forward,-1.066218,1.066218,-11.086238618800001,7.3694605372,-0.035500321200000004,0.0385309696,630.966797,0.128771
58.840854,slow-forward,-1.067463,1.067463,-11.086238618800001,7.3694605372,-0.035500321200000004,0.0385309696,630.966797,0.128771
58.845849,slow-forward,-1.068727,1.068727,-11.0869963996,7.3703911452,-0.0374489004,0.0411286004,630.966797,0.128771
58.8508,slow-forward,-1.069975,1.069975,-11.0869963996,7.3703911452,-0.0374489004,0.0411286004,630.966797,0.128771
58.855793,slow-forward,-1.071213,1.071213,-11.0869963996,7.3703911452,-0.0374489004,0.0411286004,631.142578,0.128771
58.861306,slow-forward,-1.072461,1.072461,-11.0869963996,7.3703911452,-0.0374489004,0.0411286004,631.142578,0.128771
58.865868,slow-forward,-1.07384,1.07384,-11.0878187532,7.3712790212,-0.0387474784,0.042644162,631.142578,0.128771
58.870851,slow-forward,-1.07498,1.07498,-11.0878187532,7.3712790212,-0.0387474784,0.042644162,631.142578,0.128771
58.875847,slow-forward,-1.076226,1.076226,-11.0878187532,7.3712790212,-0.0387474784,0.042644162,631.318359,0.128771
58.881116,slow-forward,-1.077475,1.077475,-11.0878187532,7.3712790212,-0.0387474784,0.042644162,631.318359,0.128771
58.885882,slow-forward,-1.078792,1.078792,-11.088749836,7.3721877884,-0.041561618,0.044592266400000004,631.318359,0.128771
58.890805,slow-forward,-1.079983,1.079983,-11.088749836,7.3721877884,-0.041561618,0.044592266400000004,631.318359,0.128771
58.895807,slow-forward,-1.081214,1.081214,-11.088749836,7.3721877884,-0.041561618,0.044592266400000004,631.494141,0.128771
58.900945,slow-forward,-1.082465,1.082465,-11.088749836,7.3721877884,-0.041561618,0.044592266400000004,631.494141,0.128771
58.905886,slow-forward,-1.083749,1.083749,-11.0897454916,7.3732052848,-0.0435097224,0.046756879599999995,631.494141,0.169212
58.910808,slow-forward,-1.084984,1.084984,-11.0897454916,7.3732052848,-0.0435097224,0.046756879599999995,631.494141,0.169212
58.915787,slow-forward,-1.086215,1.086215,-11.0897454916,7.3732052848,-0.0435097224,0.046756879599999995,631.669922,0.169212
58.920807,slow-forward,-1.08746,1.08746,-11.0897454916,7.3732052848,-0.0435097224,0.046756879599999995,631.669922,0.169212
58.925884,slow-forward,-1.088715,1.088715,-11.0908275608,7.3742227812,-0.0458908444,0.047838948799999996,631.669922,0.169212
58.930819,slow-forward,-1.089984,1.089984,-11.0908275608,7.3742227812,-0.0458908444,0.047838948799999996,631.669922,0.169212
58.935813,slow-forward,-1.091218,1.091218,-11.0908275608,7.3742227812,-0.0458908444,0.047838948799999996,631.845703,0.169212
58.940813,slow-forward,-1.092466,1.092466,-11.0908275608,7.3742227812,-0.0458908444,0.047838948799999996,631.845703,0.169212
58.945847,slow-forward,-1.093716,1.093716,-11.0919965184,7.375369898,-0.050004036800000005,0.049787528,631.845703,0.169212
58.950799,slow-forward,-1.094975,1.094975,-11.0919965184,7.375369898,-0.050004036800000005,0.049787528,631.845703,0.169212
58.955846,slow-forward,-1.096213,1.096213,-11.0919965184,7.375369898,-0.050004036800000005,0.049787528,632.06543,0.169212
58.960864,slow-forward,-1.097474,1.097474,-11.0919965184,7.375369898,-0.050004036800000005,0.049787528,632.06543,0.169212
58.965885,slow-forward,-1.098729,1.098729,-11.0932305236,7.3765606963999995,-0.0541167544,0.052817701599999996,632.06543,0.169212
58.970938,slow-forward,-1.099984,1.099984,-11.0932305236,7.3765606963999995,-0.0541167544,0.052817701599999996,632.06543,0.169212
58.975844,slow-forward,-1.101247,1.101247,-11.0932305236,7.3765606963999995,-0.0541167544,0.052817701599999996,632.285156,0.169212
58.981189,slow-forward,-1.102474,1.102474,-11.0932305236,7.3765606963999995,-0.0541167544,0.052817701599999996,632.285156,0.169212
58.985852,slow-forward,-1.10381,1.10381,-11.09461599,7.37775102,-0.0588789984,0.055415332399999996,632.285156,0.169212
58.99081,slow-forward,-1.104976,1.104976,-11.09461599,7.37775102,-0.0588789984,0.055415332399999996,632.285156,0.169212
58.995788,slow-forward,-1.106215,1.106215,-11.09461599,7.37775102,-0.0588789984,0.055415332399999996,632.504883,0.169212
59.001056,slow-forward,-1.10746,1.10746,-11.09461599,7.37775102,-0.0588789984,0.055415332399999996,632.504883,0.169212
59.005838,slow-forward,-1.108777,1.108777,-11.0960228224,7.3790714388,-0.062991716,0.0586624896,632.504883,0.169212
59.010805,slow-forward,-1.109972,1.109972,-11.0960228224,7.3790714388,-0.062991716,0.0586624896,632.504883,0.169212
59.015792,slow-forward,-1.111214,1.111214,-11.0960228224,7.3790714388,-0.062991716,0.0586624896,632.768555,0.169212
59.020831,slow-forward,-1.112461,1.112461,-11.0960228224,7.3790714388,-0.062991716,0.0586624896,632.768555,0.169212
59.025832,slow-forward,-1.113721,1.113721,-11.097430129600001,7.3804136984,-0.0660223644,0.061693137999999995,632.768555,0.224552
59.030828,slow-forward,-1.114971,1.114971,-11.097430129600001,7.3804136984,-0.0660223644,0.061693137999999995,632.768555,0.224552
59.035808,slow-forward,-1.11622,1.11622,-11.097430129600001,7.3804136984,-0.0660223644,0.061693137999999995,632.900391,0.224552
59.041038,slow-forward,-1.117465,1.117465,-11.097430129600001,7.3804136984,-0.0660223644,0.061693137999999995,632.900391,0.224552
59.045842,slow-forward,-1.118773,1.118773,-11.0989238504,7.3817341172,-0.0692695216,0.06364124239999999,632.900391,0.224552
59.050811,slow-forward,-1.119974,1.119974,-11.0989238504,7.3817341172,-0.0692695216,0.06364124239999999,632.900391,0.224552
59.055811,slow-forward,-1.121216,1.121216,-11.0989238504,7.3817341172,-0.0692695216,0.06364124239999999,633.164062,0.224552
59.060973,slow-forward,-1.122466,1.122466,-11.0989238504,7.3817341172,-0.0692695216,0.06364124239999999,633.164062,0.224552
59.065846,slow-forward,-1.123756,1.123756,-11.1005253508,7.3832059972,-0.0729492216,0.06623887319999999,633.164062,0.224552
59.070821,slow-forward,-1.124975,1.124975,-11.1005253508,7.3832059972,-0.0729492216,0.06623887319999999,633.164062,0.224552
59.075852,slow-forward,-1.126218,1.126218,-11.1005253508,7.3832059972,-0.0729492216,0.06623887319999999,633.47168,0.224552
59.080909,slow-forward,-1.127476,1.127476,-11.1005253508,7.3832059972,-0.0729492216,0.06623887319999999,633.47168,0.224552
59.085864,slow-forward,-1.12874,1.12874,-11.102257421200001,7.384786131599999,-0.0761963788,0.0705680996,633.47168,0.224552
59.09085,slow-forward,-1.129979,1.129979,-11.102257421200001,7.384786131599999,-0.0761963788,0.0705680996,633.47168,0.224552
59.09583,slow-forward,-1.131225,1.131225,-11.102257421200001,7.384786131599999,-0.0761963788,0.0705680996,633.735352,0.224552
59.101225,slow-forward,-1.132471,1.132471,-11.102257421200001,7.384786131599999,-0.0761963788,0.0705680996,633.735352,0.224552
59.105833,slow-forward,-1.133819,1.133819,-11.104032223599999,7.3864963612,-0.0800925876,0.0742482744,633.735352,0.224552
59.110805,slow-forward,-1.134971,1.134971,-11.104032223599999,7.3864963612,-0.0800925876,0.0742482744,633.735352,0.224552
59.115817,slow-forward,-1.136214,1.136214,-11.104032223599999,7.3864963612,-0.0800925876,0.0742482744,634.21875,0.224552
59.120926,slow-forward,-1.137467,1.137467,-11.104032223599999,7.3864963612,-0.0800925876,0.0742482744,634.21875,0.279891
59.125839,slow-forward,-1.138744,1.138744,-11.1058507076,7.3882716384,-0.08420578000000001,0.0785775008,634.21875,0.279891
59.130831,slow-forward,-1.139973,1.139973,-11.1058507076,7.3882716384,-0.08420578000000001,0.0785775008,634.21875,0.279891
59.135792,slow-forward,-1.141221,1.141221,-11.1058507076,7.3882716384,-0.08420578000000001,0.0785775008,634.394531,0.279891
59.14088,slow-forward,-1.142461,1.142461,-11.1058507076,7.3882716384,-0.08420578000000001,0.0785775008,634.394531,0.279891
59.145836,slow-forward,-1.143733,1.143733,-11.107733764399999,7.3900682816,-0.08788547999999999,0.083123236,634.394531,0.279891
59.150798,slow-forward,-1.144972,1.144972,-11.107733764399999,7.3900682816,-0.08788547999999999,0.083123236,634.394531,0.279891
59.155807,slow-forward,-1.146212,1.146212,-11.107733764399999,7.3900682816,-0.08788547999999999,0.083123236,634.746094,0.279891
59.160862,slow-forward,-1.147465,1.147465,-11.107733764399999,7.3900682816,-0.08788547999999999,0.083123236,634.746094,0.279891
59.165825,slow-forward,-1.148728,1.148728,-11.109617296000001,7.3918649248,-0.09091612839999999,0.08680341080000001,634.746094,0.279891
59.170863,slow-forward,-1.149969,1.149969,-11.109617296000001,7.3918649248,-0.09091612839999999,0.08680341080000001,634.746094,0.279891
59.175842,slow-forward,-1.151229,1.151229,-11.109617296000001,7.3918649248,-0.09091612839999999,0.08680341080000001,635.097656,0.279891
59.180874,slow-forward,-1.152473,1.152473,-11.109617296000001,7.3918649248,-0.09091612839999999,0.08680341080000001,635.097656,0.279891
59.185849,slow-forward,-1.153731,1.153731,-11.1117168616,7.3937266156,-0.0945958284,0.08918453280000001,635.097656,0.279891
59.190847,slow-forward,-1.154975,1.154975,-11.1117168616,7.3937266156,-0.0945958284,0.08918453280000001,635.097656,0.279891
59.195799,slow-forward,-1.156225,1.156225,-11.1117168616,7.3937266156,-0.0945958284,0.08918453280000001,635.449219,0.279891
59.201347,slow-forward,-1.157463,1.157463,-11.1117168616,7.3937266156,-0.0945958284,0.08918453280000001,635.449219,0.279891
59.205832,slow-forward,-1.15885,1.15885,-11.1138814748,7.395782974399999,-0.0978429856,0.0928642328,635.449219,0.279891
59.21082,slow-forward,-1.159971,1.159971,-11.1138814748,7.395782974399999,-0.0978429856,0.0928642328,635.449219,0.279891
59.215797,slow-forward,-1.161218,1.161218,-11.1138814748,7.395782974399999,-0.0978429856,0.0928642328,635.800781,0.333102
59.220887,slow-forward,-1.162462,1.162462,-11.1138814748,7.395782974399999,-0.0978429856,0.0928642328,635.800781,0.333102
59.22585,slow-forward,-1.163735,1.163735,-11.1160028812,7.397817492400001,-0.1015231604,0.0952453548,635.800781,0.333102
59.230833,slow-forward,-1.164975,1.164975,-11.1160028812,7.397817492400001,-0.1015231604,0.0952453548,635.800781,0.333102
59.235817,slow-forward,-1.166221,1.166221,-11.1160028812,7.397817492400001,-0.1015231604,0.0952453548,636.196289,0.333102
59.240902,slow-forward,-1.167467,1.167467,-11.1160028812,7.397817492400001,-0.1015231604,0.0952453548,636.196289,0.333102
59.24584,slow-forward,-1.168738,1.168738,-11.1181024468,7.399852485199999,-0.1039042824,0.0982760032,636.196289,0.333102
59.250811,slow-forward,-1.169973,1.169973,-11.1181024468,7.399852485199999,-0.1039042824,0.0982760032,636.196289,0.333102
59.255807,slow-forward,-1.171216,1.171216,-11.1181024468,7.399852485199999,-0.1039042824,0.0982760032,636.591797,0.333102
59.260908,slow-forward,-1.172465,1.172465,-11.1181024468,7.399852485199999,-0.1039042824,0.0982760032,636.591797,0.333102
59.265895,slow-forward,-1.17374,1.17374,-11.120440362,7.401887003200001,-0.108017,0.1002241076,636.591797,0.333102
59.270877,slow-forward,-1.174987,1.174987,-11.120440362,7.401887003200001,-0.108017,0.1002241076,636.591797,0.333102
59.275838,slow-forward,-1.176232,1.176232,-11.120440362,7.401887003200001,-0.108017,0.1002241076,636.987305,0.333102
59.280876,slow-forward,-1.177473,1.177473,-11.120440362,7.401887003200001,-0.108017,0.1002241076,636.987305,0.333102
59.286094,slow-forward,-1.178732,1.178732,-11.122800118,7.404095298,-0.1106146308,0.10368777359999999,636.987305,0.333102
59.29081,slow-forward,-1.180036,1.180036,-11.122800118,7.404095298,-0.1106146308,0.10368777359999999,636.987305,0.333102
59.295801,slow-forward,-1.181216,1.181216,-11.122800118,7.404095298,-0.1106146308,0.10368777359999999,637.426758,0.333102
59.30114,slow-forward,-1.182463,1.182463,-11.122800118,7.404095298,-0.1106146308,0.10368777359999999,637.426758,0.333102
59.305796,slow-forward,-1.183798,1.183798,-11.122800118,7.404095298,-0.1106146308,0.10368777359999999,637.426758,0.333102
59.310818,slow-forward,-1.184962,1.184962,-11.1251593992,7.406433213200001,-0.11321226159999999,0.10650143840000001,637.426758,0.391635
59.315799,slow-forward,-1.186217,1.186217,-11.1251593992,7.406433213200001,-0.11321226159999999,0.10650143840000001,637.866211,0.391635
59.321085,slow-forward,-1.187463,1.187463,-11.1251593992,7.406433213200001,-0.11321226159999999,0.10650143840000001,637.866211,0.391635
59.325805,slow-forward,-1.188784,1.188784,-11.1251593992,7.406433213200001,-0.11321226159999999,0.10650143840000001,637.866211,0.391635
59.330816,slow-forward,-1.189964,1.189964,-11.1274541076,7.4088357012,-0.1147273484,0.110398122,637.866211,0.391635
59.335817,slow-forward,-1.191217,1.191217,-11.1274541076,7.4088357012,-0.1147273484,0.110398122,638.305664,0.391635
59.340857,slow-forward,-1.192467,1.192467,-11.1274541076,7.4088357012,-0.1147273484,0.110398122,638.305664,0.391635
59.345801,slow-forward,-1.193727,1.193727,-11.1274541076,7.4088357012,-0.1147273484,0.110398122,638.305664,0.391635
59.350818,slow-forward,-1.194963,1.194963,-11.1298133888,7.4111736164,-0.1171084704,0.112779244,638.305664,0.391635
59.355798,slow-forward,-1.196217,1.196217,-11.1298133888,7.4111736164,-0.1171084704,0.112779244,638.745117,0.391635
59.361006,slow-forward,-1.197463,1.197463,-11.1298133888,7.4111736164,-0.1171084704,0.112779244,638.745117,0.391635
59.365858,slow-forward,-1.198764,1.198764,-11.1298133888,7.4111736164,-0.1171084704,0.112779244,638.745117,0.391635
59.370925,slow-forward,-1.199977,1.199977,-11.1322163516,7.4135765792,-0.1177579968,0.1168919616,638.745117,0.391635
59.375855,slow-forward,-1.201244,1.201244,-11.1322163516,7.4135765792,-0.1177579968,0.1168919616,639.18457,0.391635
59.380865,slow-forward,-1.202477,1.202477,-11.1322163516,7.4135765792,-0.1177579968,0.1168919616,639.18457,0.391635
59.385807,slow-forward,-1.203729,1.203729,-11.1322163516,7.4135765792,-0.1177579968,0.1168919616,639.18457,0.391635
59.390793,slow-forward,-1.204965,1.204965,-11.134705728,7.416109162400001,-0.1190565748,0.1201391188,639.18457,0.391635
59.395803,slow-forward,-1.206211,1.206211,-11.134705728,7.416109162400001,-0.1190565748,0.1201391188,639.624023,0.391635
59.400872,slow-forward,-1.207464,1.207464,-11.134705728,7.416109162400001,-0.1190565748,0.1201391188,639.624023,0.391635
59.405811,slow-forward,-1.208731,1.208731,-11.134705728,7.416109162400001,-0.1190565748,0.1201391188,639.624023,0.391635
